hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode
1666,2,2,80.43013266,83.07630261,83.07630261,81.75321763,773.1615919,804.9156313,804.9156313,789.0386116,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,AMERICAN FAMILY,0.5,1,25000,1,1,NA,0,2,1,1,1,1,25,25,678.6428912,98094
3659,1,1,38.30062698,38.30062698,38.30062698,38.30062698,267.6075237,267.6075237,267.6075237,267.6075237,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,1,1,25,25,708.235679,25433
8354,2,2,42.15147208,63.94517822,63.94517822,53.04832515,313.817665,575.3421387,575.3421387,444.5799018,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,OTHER,0,1,1.00E+05,0,1,NA,0,1,0,0,0,0,50,50,676.140058,85767
5977,1,1,32.35369819,32.35369819,32.35369819,32.35369819,196.2443782,196.2443782,196.2443782,196.2443782,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,ALLSTATE,4,1,250000,1,0,NA,0,0,0,1,1,1,50,50,620.2220905,32997
9368,2,1,37.36963681,54.98781262,54.98781262,46.17872472,256.4356417,467.8537515,467.8537515,362.1446966,0,0,2,0,2,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,0,0,1,1,25,25,763.5940981,70927
2054,1,1,29.15024828,29.15024828,29.15024828,29.15024828,157.8029794,157.8029794,157.8029794,157.8029794,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,1,0,1,1,1,100,100,731.3030495,38537
4756,1,1,39.67696933,39.67696933,39.67696933,39.67696933,284.1236319,284.1236319,284.1236319,284.1236319,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,2,1,1.00E+05,1,0,NA,1,0,0,1,1,1,25,25,816.1469574,59792
5336,1,1,46.86387393,46.86387393,46.86387393,46.86387393,370.3664872,370.3664872,370.3664872,370.3664872,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,1,1,1,1,1,25,25,505.1902979,98013
49,2,1,29.6147007,49.75604732,49.75604732,39.68537401,163.3764083,405.0725678,405.0725678,284.2244881,0,0,2,2,0,TRUE,1,0,0,0,3,1.5,0,ALLSTATE,1,1,1.00E+05,1,0,NA,0,0,1,1,0,0,25,25,710.4208284,65789
6270,1,1,53.80807765,53.80807765,53.80807765,53.80807765,453.6969318,453.6969318,453.6969318,453.6969318,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,NATIONWIDE,5,1,1.00E+05,1,0,NA,0,0,0,0,0,0,25,25,713.0312156,10012
5676,1,1,34.26692959,34.26692959,34.26692959,34.26692959,219.2031551,219.2031551,219.2031551,219.2031551,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,NATIONWIDE,2.5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,431.8215679,57830
7803,1,1,75.62471209,75.62471209,75.62471209,75.62471209,715.4965451,715.4965451,715.4965451,715.4965451,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,0,0,0,250,250,744.3040072,77155
8521,2,1,30.4108161,47.40181919,47.40181919,38.90631765,172.9297933,376.8218303,376.8218303,274.8758118,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,OTHER,1.5,1,25000,1,1,NA,0,0,0,1,1,1,100,100,762.0302726,28093
9522,1,2,28.99943173,28.99943173,28.99943173,28.99943173,155.9931807,155.9931807,155.9931807,155.9931807,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,OTHER,0,1,1.00E+05,1,0,NA,0,2,0,2,2,1,50,50,656.7235457,32997
10214,2,2,38.82953859,55.23159109,55.23159109,47.03056484,273.954463,470.7790931,470.7790931,372.366778,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,GEICO,0.5,1,250000,1,1,NA,0,0,0,1,1,0,100,100,591.1780055,52495
7643,1,1,47.14234598,47.14234598,47.14234598,47.14234598,373.7081518,373.7081518,373.7081518,373.7081518,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,1,1,1,25,25,641.5377356,69073
8005,1,1,24.72580201,24.72580201,24.72580201,24.72580201,104.7096241,104.7096241,104.7096241,104.7096241,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,1,0,1,0,0,1,100,100,647.0384753,98013
3446,2,1,44.67784755,62.09631808,62.09631808,53.38708282,344.1341706,553.155817,553.155817,448.6449938,0,2,0,2,0,TRUE,1,0,0,0,0,0,0,GEICO,5,1,25000,1,0,NA,0,0,0,1,0,1,25,25,668.0364084,21894
9230,2,2,29.21992182,68.54829654,68.54829654,48.88410918,158.6390618,630.5795585,630.5795585,394.6093102,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,GEICO,0.5,1,1.00E+05,1,0,NA,1,0,1,2,2,1,100,100,680.4033215,43446
15710,2,2,38.80335576,55.26258789,55.26258789,47.03297183,273.6402692,471.1510547,471.1510547,372.395662,0,1,1,1,1,TRUE,2,0,0.5,1,0,0,0,OTHER,0,1,250000,1,0,NA,0,2,0,0,0,0,25,25,762.4057478,19380
4556,1,1,42.86915209,42.86915209,42.86915209,42.86915209,322.4298251,322.4298251,322.4298251,322.4298251,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,1,1,1,1,50,50,702.9812382,39952
11597,2,2,16.18936981,70.78622952,70.78622952,43.48779967,2.272437751,657.4347543,657.4347543,329.853596,1,1,1,2,0,TRUE,2,0,0,0,0,0,0,ALLSTATE,4,1,25000,0,1,NA,0,2,1,1,1,1,50,50,552.5879429,52666
13952,1,1,51.81234358,51.81234358,51.81234358,51.81234358,429.748123,429.748123,429.748123,429.748123,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,4.5,1,1.00E+05,0,0,NA,0,0,0,0,0,1,25,25,620.7542274,15906
4573,2,1,33.15337915,42.43674201,42.43674201,37.79506058,205.8405498,317.2409041,317.2409041,261.540727,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,FARMERS,1.5,1,1.00E+05,0,1,NA,0,0,1,1,1,1,25,25,645.7343752,70095
19003,1,1,39.79086947,39.79086947,39.79086947,39.79086947,285.4904336,285.4904336,285.4904336,285.4904336,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,MISSING,NA,0,NA,0,0,NA,0,1,1,0,0,1,50,50,718.6609777,80672
19953,2,3,39.01885216,54.16599541,54.16599541,46.59242379,276.226226,457.9919449,457.9919449,367.1090854,0,1,1,2,0,TRUE,3,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,1,1,1,0,50,50,561.4749697,21894
12054,2,2,33.40520369,72.86247399,72.86247399,53.13383884,208.8624442,682.3496879,682.3496879,445.606066,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,5,1,25000,0,0,NA,0,2,0,0,0,0,100,100,NA,32997
1694,2,2,53.1950985,66.78296251,66.78296251,59.98903051,446.341182,609.3955502,609.3955502,527.8683661,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,OTHER,3.5,1,1.00E+05,1,1,NA,0,2,1,2,2,1,50,50,653.0993847,59814
19454,1,1,47.75688954,47.75688954,47.75688954,47.75688954,381.0826745,381.0826745,381.0826745,381.0826745,0,1,0,0,1,FALSE,1,0,0,0,0,0,1,MISSING,NA,0,NA,0,0,NA,0,0,0,0,0,0,100,100,698.1977717,19380
6347,1,1,54.58318113,54.58318113,54.58318113,54.58318113,462.9981736,462.9981736,462.9981736,462.9981736,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,250000,1,0,NA,0,1,0,1,1,1,25,25,485.3307226,74670
5303,3,1,25.16797149,35.93919411,60.42463334,40.51059965,110.0156578,239.2703293,533.0956001,294.1271958,0,1,2,2,1,TRUE,1,0,0,0,1,0.333333333,0,ALLSTATE,5,1,25000,0,1,NA,0,1,0,0,0,1,100,100,792.2124804,80672
382,1,1,17.58221082,17.58221082,17.58221082,17.58221082,18.9865298,18.9865298,18.9865298,18.9865298,1,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,4,1,25000,0,0,NA,0,1,1,1,1,1,25,25,644.9084244,80672
12797,2,2,34.76115794,51.9169203,51.9169203,43.33903912,225.1338952,431.0030436,431.0030436,328.0684694,0,2,0,1,1,TRUE,2,0,0,0,0,0,0,NATIONWIDE,0,1,1.00E+05,0,1,NA,0,0,0,0,0,0,100,100,605.0023855,87989
17498,2,1,38.25199254,61.6986252,61.6986252,49.97530887,267.0239105,548.3835024,548.3835024,407.7037064,0,0,2,2,0,TRUE,1,0,0.5,1,1,0.5,0,OTHER,5,1,1.00E+05,1,1,NA,0,1,1,1,1,1,25,25,753.6898481,44924
5969,1,1,17.0026797,17.0026797,17.0026797,17.0026797,12.03215643,12.03215643,12.03215643,12.03215643,1,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,3,1,50000,1,1,NA,0,0,1,1,1,1,100,100,434.4996645,84411
7901,1,1,16,16,16,16,0,0,0,0,1,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,100,100,576.0698212,76116
8375,1,1,43.64221146,43.64221146,43.64221146,43.64221146,331.7065375,331.7065375,331.7065375,331.7065375,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,1.00E+05,1,0,NA,0,0,0,1,1,1,50,50,589.0162311,50270
1190,1,4,45.95374019,45.95374019,45.95374019,45.95374019,359.4448823,359.4448823,359.4448823,359.4448823,0,0,1,0,1,FALSE,4,0,0,0,1,1,0,AMERICAN FAMILY,0,1,25000,1,0,NA,0,2,0,2,3,3,250,250,517.8412976,87884
13573,1,2,29.42391594,29.42391594,29.42391594,29.42391594,161.0869913,161.0869913,161.0869913,161.0869913,0,0,1,1,0,TRUE,2,0,0,0,0,0,0,AMERICAN FAMILY,5,1,50000,0,0,NA,0,2,0,2,2,2,50,50,483.0789883,74670
8246,3,1,47.69253592,56.83164356,56.83164356,76.1083577,380.310431,489.9797227,489.9797227,721.3002924,0,3,0,0,3,FALSE,1,0,0,0,2,0.666666667,0,GEICO,2,1,1.00E+05,1,1,NA,0,1,1,1,1,1,100,100,770.24599,44475
18067,2,1,43.83680976,56.55335721,56.55335721,50.19508349,334.0417172,486.6402865,486.6402865,410.3410019,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,1,1,50,50,687.0854904,14052
16162,1,1,37.0472076,37.0472076,37.0472076,37.0472076,252.5664912,252.5664912,252.5664912,252.5664912,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,250000,0,0,NA,0,1,0,1,1,1,50,50,633.6492389,83569
18742,1,1,43.62626197,43.62626197,43.62626197,43.62626197,331.5151436,331.5151436,331.5151436,331.5151436,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,0,1,1,1,50,50,685.5045483,52758
8915,1,1,21.03827344,21.03827344,21.03827344,21.03827344,60.45928126,60.45928126,60.45928126,60.45928126,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,100,100,520.6991874,58574
17759,2,1,16,50.59550998,50.59550998,33.29775499,0,415.1461198,415.1461198,207.5730599,1,0,2,2,0,TRUE,1,0,0,0,0,0,0,GEICO,2,1,1.00E+05,0,1,NA,0,0,0,1,1,1,100,100,775.9609539,25433
1132,1,1,53.06335184,53.06335184,53.06335184,53.06335184,444.7602221,444.7602221,444.7602221,444.7602221,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,LIBERTY MUTUAL,2,1,25000,1,1,NA,0,0,0,1,1,1,25,25,658.9788805,81525
17445,1,2,25.42828324,25.42828324,25.42828324,25.42828324,113.1393989,113.1393989,113.1393989,113.1393989,0,1,0,0,1,FALSE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,1,0,1,1,1,50,50,696.9773168,38537
587,2,1,22.05901232,44.2562377,44.2562377,33.15762501,37.86911346,339.0748524,339.0748524,188.471983,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,OTHER,0,1,25000,1,0,NA,0,1,1,0,0,0,50,50,600.4487252,87096
4846,1,1,49.60865498,49.60865498,49.60865498,49.60865498,403.3038598,403.3038598,403.3038598,403.3038598,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,50000,0,0,NA,0,0,0,1,1,1,25,25,703.7132089,70095
3971,1,1,43.02208652,43.02208652,43.02208652,43.02208652,324.2650382,324.2650382,324.2650382,324.2650382,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,NATIONWIDE,5,1,25000,1,1,NA,0,0,0,1,1,1,25,25,760.3979835,25433
3112,2,1,44.01775739,49.60999941,49.60999941,46.8138784,336.2130887,403.3199929,403.3199929,369.7665408,0,0,2,2,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,1,1,100,100,649.0664314,28035
11787,1,1,44.00314534,44.00314534,44.00314534,44.00314534,336.0377441,336.0377441,336.0377441,336.0377441,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,50000,0,0,NA,0,1,0,0,0,1,25,25,581.6841133,12124
18994,2,2,31.62319183,54.89749687,54.89749687,43.26034435,187.4783019,466.7699625,466.7699625,327.1241322,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,1,2,2,2,250,250,591.4884454,55402
11734,1,1,47.20466192,47.20466192,47.20466192,47.20466192,374.455943,374.455943,374.455943,374.455943,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,1.00E+05,0,1,NA,0,1,1,1,1,1,25,25,631.3377456,36529
1938,2,1,28.00536663,71.24735559,71.24735559,49.62636111,144.0643995,662.9682671,662.9682671,403.5163333,0,0,2,2,0,TRUE,1,0,0,0,0,0,0,OTHER,5,1,25000,1,0,NA,0,1,0,1,1,1,25,25,682.6572393,19380
13538,2,2,35.9988143,42.02775923,42.02775923,39.01328677,239.9857716,312.3331108,312.3331108,276.1594412,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,OTHER,4,1,25000,0,0,NA,0,1,0,2,2,2,25,25,720.3139525,91928
12661,4,4,26.4118757,74.37174711,74.37174711,50.3918114,124.9425084,700.4609653,700.4609653,412.7017368,0,3,1,0,4,FALSE,4,0,0,0,0,0,0,ALLSTATE,5,1,250000,0,0,NA,0,0,1,3,3,4,100,100,497.4270516,98013
1964,1,1,18.30783796,18.30783796,18.30783796,18.30783796,27.6940555,27.6940555,27.6940555,27.6940555,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,1,0,0,0,100,100,696.9467923,84411
6395,1,1,60.94687039,60.94687039,60.94687039,60.94687039,539.3624447,539.3624447,539.3624447,539.3624447,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,1.5,1,25000,1,0,NA,0,0,0,1,1,1,100,100,469.4549822,73857
17570,2,1,34.29975298,64.46833539,64.46833539,49.38404418,149.240483,581.6200246,581.6200246,365.4302538,0,0,2,2,0,TRUE,1,0,1,2,0,0,0,OTHER,5,1,25000,0,1,NA,0,1,1,0,0,0,100,100,821.6415639,64123
5890,2,2,28.07100294,73.36090571,73.36090571,50.71595433,144.8520353,688.3308686,688.3308686,416.591452,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,ALLSTATE,4.5,1,50000,1,0,NA,0,0,0,2,2,2,100,100,652.0094464,52758
16157,2,1,36.89174306,50.00750964,50.00750964,43.44962635,250.7009167,408.0901157,408.0901157,329.3955162,0,2,0,2,0,TRUE,1,0,0,0,0,0,0,NATIONWIDE,2.5,1,50000,0,0,NA,0,0,1,1,1,1,100,100,614.8152423,45689
14055,1,1,19.44550315,19.44550315,19.44550315,19.44550315,41.34603783,41.34603783,41.34603783,41.34603783,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,25000,1,1,NA,0,0,0,1,1,1,100,100,726.2429256,25545
665,3,1,36.42166878,64.38407652,64.38407652,68.61370704,245.0600253,580.6089182,580.6089182,631.3644844,0,1,2,2,1,TRUE,1,0,0,0,0,0,0,PROGRESSIVE,1,1,1.00E+05,1,1,NA,0,1,0,1,1,1,50,50,564.2681103,57609
2927,1,1,59.53402591,59.53402591,59.53402591,59.53402591,522.4083109,522.4083109,522.4083109,522.4083109,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,0,1,25,25,645.1054178,44475
1112,2,1,38.90569478,69.09183657,69.09183657,53.99876567,274.8683373,637.1020388,637.1020388,455.9851881,0,1,1,2,0,TRUE,1,0,0,0,1,0.5,0,MISSING,NA,0,NA,1,1,NA,0,0,1,1,1,1,25,25,637.2439004,98094
5163,2,2,40.12567055,46.25861533,46.25861533,43.19214294,289.5080466,363.1033839,363.1033839,326.3057153,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,2,2,1,100,100,850,58574
15751,2,2,37.91501529,68.51776254,68.51776254,53.21638891,262.9801834,630.2131505,630.2131505,446.596667,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,0.5,1,250000,0,0,NA,0,1,0,0,0,0,25,25,843.509171,30461
8666,1,1,19.45306535,19.45306535,19.45306535,19.45306535,41.43678419,41.43678419,41.43678419,41.43678419,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,1,1,1,100,100,540.8388566,30461
3303,2,2,16,52.20028194,52.20028194,34.10014097,0,434.4033832,434.4033832,217.2016916,1,1,1,2,0,TRUE,2,0,0,0,0,0,0,OTHER,5,1,25000,0,1,NA,0,1,0,2,2,1,25,25,706.2752176,79528
454,1,1,33.9792877,33.9792877,33.9792877,33.9792877,215.7514523,215.7514523,215.7514523,215.7514523,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,1,1,1,100,100,742.0075638,96391
14627,1,1,33.74004041,33.74004041,33.74004041,33.74004041,212.880485,212.880485,212.880485,212.880485,0,0,1,0,1,FALSE,1,0,0,0,2,2,0,OTHER,3.5,1,50000,0,0,NA,0,0,0,1,1,1,50,50,683.4647158,36517
7980,3,2,36.79948992,56.20339091,56.20339091,64.90118537,249.593879,482.4406909,482.4406909,586.8142245,0,1,2,0,3,FALSE,2,0,0,0,0,0,0,ALLSTATE,2,1,25000,0,0,NA,0,1,0,2,1,1,25,25,694.2083747,15290
16786,1,1,76.84482779,76.84482779,76.84482779,76.84482779,730.1379334,730.1379334,730.1379334,730.1379334,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,PROGRESSIVE,4.5,1,25000,1,0,NA,0,0,0,1,1,1,100,100,693.6953323,57650
9371,2,3,36.57690303,62.12377901,62.12377901,49.35034102,246.9228364,553.4853481,553.4853481,400.2040922,0,1,1,2,0,TRUE,3,0,0,0,0,0,0,OTHER,0.5,1,250000,0,0,NA,0,0,0,0,0,0,100,100,794.0084939,96391
3545,1,1,19.89948187,19.89948187,19.89948187,19.89948187,46.79378246,46.79378246,46.79378246,46.79378246,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,1,0,0,0,0,1,100,100,599.445666,53793
17491,1,1,43.95734362,43.95734362,43.95734362,43.95734362,335.4881234,335.4881234,335.4881234,335.4881234,0,0,1,1,0,TRUE,1,0,0,0,2,2,0,ALLSTATE,2.5,1,1.00E+05,1,0,NA,0,0,1,1,1,1,100,100,689.3610026,65163
1748,2,1,27.21005768,67.10729001,67.10729001,47.15867385,134.5206922,613.2874801,613.2874801,373.9040862,0,0,2,2,0,TRUE,1,0,0,0,1,0.5,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,50,50,793.2086751,12124
18888,1,2,46.66952797,46.66952797,46.66952797,46.66952797,368.0343356,368.0343356,368.0343356,368.0343356,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,2,2,1,25,25,NA,65163
153,2,2,58.63720949,83.43146806,83.43146806,71.03433878,511.6465139,809.1776167,809.1776167,660.4120653,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,NATIONWIDE,5,1,1.00E+05,1,1,NA,0,2,0,1,1,1,25,25,625.0235296,50270
878,1,1,55.67848336,55.67848336,55.67848336,55.67848336,476.1418003,476.1418003,476.1418003,476.1418003,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,4,1,50000,0,0,NA,0,1,1,0,0,0,100,100,602.2405202,99697
10401,2,1,60.41128293,81.35178939,81.35178939,70.88153616,532.9353952,784.2214726,784.2214726,658.5784339,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,OTHER,0.5,1,50000,1,0,NA,0,0,1,1,1,1,25,25,741.8191495,25433
2735,1,1,43.41222735,43.41222735,43.41222735,43.41222735,328.9467282,328.9467282,328.9467282,328.9467282,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,250000,0,1,NA,0,1,0,0,0,0,250,250,627.1701741,53793
7934,2,1,38.92499276,60.9731973,60.9731973,49.94909503,275.0999131,539.6783676,539.6783676,407.3891404,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,LIBERTY MUTUAL,5,1,50000,0,1,NA,0,0,0,0,0,1,25,25,680.0463135,88728
6949,2,2,46.69752071,61.60437508,61.60437508,54.15094789,368.3702485,547.2525009,547.2525009,457.8113747,0,0,2,1,1,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,2,2,1,25,25,801.7545057,19380
4870,4,2,35.95935267,39.52503688,50.68526867,44.21373172,239.5122321,282.3004425,416.223224,338.5647807,0,3,1,2,2,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,2,1,2,2,2,50,50,492.334625,52495
4307,1,1,17.64420331,17.64420331,17.64420331,17.64420331,19.73043972,19.73043972,19.73043972,19.73043972,1,1,0,0,1,FALSE,1,0,0,0,0,0,0,LIBERTY MUTUAL,2,1,1.00E+05,1,1,NA,0,1,0,1,1,1,100,100,690.0340148,79528
17179,1,1,38.44260246,38.44260246,38.44260246,38.44260246,269.3112296,269.3112296,269.3112296,269.3112296,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,25000,0,0,NA,0,0,1,1,1,1,25,25,603.7809276,64123
16752,1,1,18.97179705,18.97179705,18.97179705,18.97179705,35.66156462,35.66156462,35.66156462,35.66156462,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,25000,0,1,NA,0,1,1,0,1,1,250,250,746.2198149,43446
3111,2,2,41.04002918,64.80059388,64.80059388,52.92031153,267.8129456,585.6071266,585.6071266,426.7100361,0,1,1,1,1,TRUE,2,0,0,0,1,0.5,0,OTHER,5,1,25000,0,0,NA,0,2,1,2,1,1,100,100,635.5251127,32997
2329,2,2,49.3215302,61.17965941,61.17965941,55.25059481,399.8583624,542.1559129,542.1559129,471.0071377,0,2,0,1,1,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,1,1,0,1,1,100,100,849.5820754,98013
8248,1,1,52.39514337,52.39514337,52.39514337,52.39514337,436.7417205,436.7417205,436.7417205,436.7417205,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,FARMERS,5,1,1.00E+05,0,0,NA,0,1,0,0,0,0,100,100,NA,77155
14589,1,1,49.76477872,49.76477872,49.76477872,49.76477872,405.1773447,405.1773447,405.1773447,405.1773447,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,1.00E+05,0,0,NA,0,0,0,1,1,1,50,50,604.1926983,25433
3649,1,1,53.93013202,53.93013202,53.93013202,53.93013202,455.1615843,455.1615843,455.1615843,455.1615843,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,1,1,NA,0,0,0,0,0,0,25,25,695.7285971,71585
19289,2,1,37.28453933,72.07594487,72.07594487,54.6802421,255.414472,672.9113385,672.9113385,464.1629052,0,1,1,0,2,FALSE,1,0,0,0,0,0,0,OTHER,5,1,25000,0,1,NA,0,0,0,1,1,1,25,25,817.8602132,80672
15570,1,1,50.97805066,50.97805066,50.97805066,50.97805066,419.7366079,419.7366079,419.7366079,419.7366079,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,1,1,1.00E+05,0,1,NA,0,0,1,0,0,1,50,50,744.5463483,19380
10766,2,1,35.10494855,54.67528475,54.67528475,44.89011665,229.2593826,464.103417,464.103417,346.6813998,0,1,1,0,2,FALSE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,50,50,617.645811,77155
6344,1,1,21.39494141,21.39494141,21.39494141,21.39494141,64.73929695,64.73929695,64.73929695,64.73929695,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,25000,0,0,NA,0,1,1,1,1,1,25,25,515.6951837,57830
8672,3,1,30.1854183,51.72950444,70.54678285,50.82056853,170.2250197,428.7540533,654.5613943,417.8468224,0,0,3,2,1,TRUE,1,0,0,0,0,0,0,OTHER,2,1,250000,0,1,NA,0,1,1,1,1,1,50,50,770.8078939,15906
11909,3,3,16,50.40011734,70.92393264,45.77468333,0,412.801408,659.0871917,357.2961999,1,1,2,2,1,TRUE,3,0,0,0,0,0,0,OTHER,1,1,1.00E+05,1,1,NA,1,0,0,2,2,0,100,100,632.3033118,91804
9383,1,1,53.32873003,53.32873003,53.32873003,53.32873003,447.9447603,447.9447603,447.9447603,447.9447603,0,1,0,0,1,FALSE,0,1,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,1,1,100,100,NA,52074
18323,2,1,42.12724951,57.81310183,57.81310183,49.97017567,313.5269942,501.757222,501.757222,407.6421081,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,599.6704069,19087
18347,2,2,41.86934122,55.80475282,55.80475282,48.83704702,310.4320946,477.6570338,477.6570338,394.0445642,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,AMERICAN FAMILY,1.5,1,1.00E+05,0,1,NA,1,1,0,2,2,1,25,25,550.7607962,58574
3019,1,1,40.9705607,40.9705607,40.9705607,40.9705607,299.6467284,299.6467284,299.6467284,299.6467284,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,1,0,1,1,1,25,25,NA,80672
